date,hour,energy_kWh,day_of_month,month,week,holiday,weekday,day_of_week,season,energy_kWh after normalisation
2014-05-13,18,2.97,13,4,19,0,0,1,1,0.2400581959262852
2014-05-13,19,1.557,13,4,19,0,0,1,1,0.12584869059165857
2014-05-13,20,1.391,13,4,19,0,0,1,1,0.11243129647591335
2014-05-13,21,2.203,13,4,19,0,0,1,1,0.1780633688975105
2014-05-13,22,1.649,13,4,19,0,0,1,1,0.1332848367280957
2014-05-13,23,1.119,13,4,19,0,0,1,1,0.09044616876818623
2014-05-14,0,1.353,14,4,19,0,0,2,1,0.10935984481086324
2014-05-14,1,1.05,14,4,19,0,0,2,1,0.0848690591658584
2014-05-14,2,0.659,14,4,19,0,0,2,1,0.05326543808600065
2014-05-14,3,0.68,14,4,19,0,0,2,1,0.05496281926931782
2014-05-14,4,0.76,14,4,19,0,0,2,1,0.061429033301002266
2014-05-14,5,0.704,14,4,19,0,0,2,1,0.05690268347882314
2014-05-14,6,0.7,14,4,19,0,0,2,1,0.05657937277723892
2014-05-14,7,1.166,14,4,19,0,0,2,1,0.09424506951180084
2014-05-14,8,0.987,14,4,19,0,0,2,1,0.07977691561590688
2014-05-14,9,0.698,14,4,19,0,0,2,1,0.056417717426446815
2014-05-14,10,0.747,14,4,19,0,0,2,1,0.060378273520853544
2014-05-14,11,0.777,14,4,19,0,0,2,1,0.06280310378273521
2014-05-14,12,0.769,14,4,19,0,0,2,1,0.062156482379566766
2014-05-14,13,0.705,14,4,19,0,0,2,1,0.0569835111542192
2014-05-14,14,0.691,14,4,19,0,0,2,1,0.05585192369867442
2014-05-14,15,0.773,14,4,19,0,0,2,1,0.06247979308115099
2014-05-14,16,0.902,14,4,19,0,0,2,1,0.07290656320724216
2014-05-14,17,0.922,14,4,19,0,0,2,1,0.07452311671516328
2014-05-14,18,1.198,14,4,19,0,0,2,1,0.09683155512447461
2014-05-14,19,0.989,14,4,19,0,0,2,1,0.079938570966699
2014-05-14,20,0.694,14,4,19,0,0,2,1,0.056094406724862586
2014-05-14,21,0.966,14,4,19,0,0,2,1,0.07807953443258972
2014-05-14,22,0.861,14,4,19,0,0,2,1,0.06959262851600388
2014-05-14,23,1.064,14,4,19,0,0,2,1,0.08600064662140318
2014-05-15,0,0.963,15,4,19,0,0,3,1,0.07783705140640156
2014-05-15,1,0.638,15,4,19,0,0,3,1,0.05156805690268348
2014-05-15,2,0.725,15,4,19,0,0,3,1,0.058600064662140315
2014-05-15,3,0.683,15,4,19,0,0,3,1,0.055205302295505985
2014-05-15,4,0.641,15,4,19,0,0,3,1,0.05181053992887165
2014-05-15,5,0.641,15,4,19,0,0,3,1,0.05181053992887165
2014-05-15,6,0.645,15,4,19,0,0,3,1,0.05213385063045587
2014-05-15,7,1.32,15,4,19,0,0,3,1,0.10669253152279341
2014-05-15,8,0.966,15,4,19,0,0,3,1,0.07807953443258972
2014-05-15,9,0.645,15,4,19,0,0,3,1,0.05213385063045587
2014-05-15,10,0.723,15,4,19,0,0,3,1,0.0584384093113482
2014-05-15,11,0.746,15,4,19,0,0,3,1,0.06029744584545749
2014-05-15,12,0.744,15,4,19,0,0,3,1,0.06013579049466537
2014-05-15,13,0.716,15,4,19,0,0,3,1,0.057872615583575815
2014-05-15,14,0.652,15,4,19,0,0,3,1,0.052699644358228256
2014-05-15,15,0.745,15,4,19,0,0,3,1,0.06021661817006143
2014-05-15,16,0.892,15,4,19,0,0,3,1,0.0720982864532816
2014-05-15,17,0.929,15,4,19,0,0,3,1,0.07508891044293567
2014-05-15,18,0.986,15,4,19,0,0,3,1,0.07969608794051083
2014-05-15,19,1.108,15,4,19,0,0,3,1,0.08955706433882962
2014-05-15,20,1.425,15,4,19,0,0,3,1,0.11517943743937925
2014-05-15,21,1.136,15,4,19,0,0,3,1,0.09182023924991917
2014-05-15,22,0.953,15,4,19,0,0,3,1,0.077028774652441
2014-05-15,23,2.371,15,4,19,0,0,3,1,0.19164241836404786
2014-05-16,0,1.418,16,4,19,0,0,4,1,0.11461364371160684
2014-05-16,1,0.681,16,4,19,0,0,4,1,0.05504364694471387
2014-05-16,2,0.646,16,4,19,0,0,4,1,0.05221467830585193
2014-05-16,3,0.683,16,4,19,0,0,4,1,0.055205302295505985
2014-05-16,4,0.618,16,4,19,0,0,4,1,0.04995150339476237
2014-05-16,5,0.673,16,4,19,0,0,4,1,0.05439702554154543
2014-05-16,6,0.642,16,4,19,0,0,4,1,0.051891367604267706
2014-05-16,7,2.575,16,4,19,0,0,4,1,0.2081312641448432
2014-05-16,8,1.092,16,4,19,0,0,4,1,0.08826382153249274
2014-05-16,9,0.925,16,4,19,0,0,4,1,0.07476559974135144
2014-05-16,10,0.736,16,4,19,0,0,4,1,0.05948916909149693
2014-05-16,11,0.692,16,4,19,0,0,4,1,0.05593275137407048
2014-05-16,12,0.704,16,4,19,0,0,4,1,0.05690268347882314
2014-05-16,13,1.028,16,4,19,0,0,4,1,0.08309085030714516
2014-05-16,14,0.938,16,4,19,0,0,4,1,0.07581635952150016
2014-05-16,15,0.794,16,4,19,0,0,4,1,0.06417717426446816
2014-05-16,16,1.861,16,4,19,0,0,4,1,0.1504203039120595
2014-05-16,17,1.031,16,4,19,0,0,4,1,0.08333333333333333
2014-05-16,18,0.843,16,4,19,0,0,4,1,0.06813773035887488
2014-05-16,19,1.14,16,4,19,0,0,4,1,0.09214354995150338
2014-05-16,20,1.112,16,4,19,0,0,4,1,0.08988037504041385
2014-05-16,21,1.195,16,4,19,0,0,4,1,0.09658907209828646
2014-05-16,22,0.869,16,4,19,0,0,4,1,0.07023924991917233
2014-05-16,23,0.894,16,4,19,0,0,4,1,0.07225994180407372
2014-05-17,0,0.804,17,4,19,0,1,5,1,0.06498545101842872
2014-05-17,1,0.64,17,4,19,0,1,5,1,0.05172971225347559
2014-05-17,2,0.65,17,4,19,0,1,5,1,0.05253798900743615
2014-05-17,3,0.658,17,4,19,0,1,5,1,0.05318461041060459
2014-05-17,4,0.613,17,4,19,0,1,5,1,0.04954736501778209
2014-05-17,5,0.669,17,4,19,0,1,5,1,0.05407371483996121
2014-05-17,6,0.624,17,4,19,0,1,5,1,0.0504364694471387
2014-05-17,7,0.67,17,4,19,0,1,5,1,0.054154542515357264
2014-05-17,8,0.625,17,4,19,0,1,5,1,0.050517297122534756
2014-05-17,9,0.695,17,4,19,0,1,5,1,0.05617523440025864
2014-05-17,10,0.946,17,4,19,0,1,5,1,0.0764629809246686
2014-05-17,11,0.677,17,4,19,0,1,5,1,0.05472033624312965
2014-05-17,12,0.632,17,4,19,0,1,5,1,0.05108309085030715
2014-05-17,13,0.71,17,4,19,0,1,5,1,0.05738764953119948
2014-05-17,14,0.708,17,4,19,0,1,5,1,0.05722599418040737
2014-05-17,15,2.95,17,4,19,0,1,5,1,0.23844164241836407
2014-05-17,16,1.703,17,4,19,0,1,5,1,0.1376495311994827
2014-05-17,17,0.729,17,4,19,0,1,5,1,0.05892337536372454
2014-05-17,18,0.655,17,4,19,0,1,5,1,0.05294212738441643
2014-05-17,19,0.732,17,4,19,0,1,5,1,0.05916585838991271
2014-05-17,20,0.657,17,4,19,0,1,5,1,0.053103782735208535
2014-05-17,21,1.078,17,4,19,0,1,5,1,0.08713223407694795
2014-05-17,22,1.198,17,4,19,0,1,5,1,0.09683155512447461
2014-05-17,23,0.794,17,4,19,0,1,5,1,0.06417717426446816
2014-05-18,0,0.62,18,4,19,0,1,6,1,0.05011315874555448
2014-05-18,1,0.669,18,4,19,0,1,6,1,0.05407371483996121
2014-05-18,2,0.622,18,4,19,0,1,6,1,0.05027481409634659
2014-05-18,3,0.635,18,4,19,0,1,6,1,0.05132557387649531
2014-05-18,4,0.641,18,4,19,0,1,6,1,0.05181053992887165
2014-05-18,5,0.636,18,4,19,0,1,6,1,0.05140640155189137
2014-05-18,6,0.652,18,4,19,0,1,6,1,0.052699644358228256
2014-05-18,7,0.638,18,4,19,0,1,6,1,0.05156805690268348
2014-05-18,8,0.629,18,4,19,0,1,6,1,0.05084060782411898
2014-05-18,9,0.839,18,4,19,0,1,6,1,0.06781441965729065
2014-05-18,10,0.77,18,4,19,0,1,6,1,0.06223731005496282
2014-05-18,11,0.791,18,4,19,0,1,6,1,0.06393469123828
2014-05-18,12,0.668,18,4,19,0,1,6,1,0.05399288716456515
2014-05-18,13,0.759,18,4,19,0,1,6,1,0.06134820562560621
2014-05-18,14,0.796,18,4,19,0,1,6,1,0.06433882961526027
2014-05-18,15,0.758,18,4,19,0,1,6,1,0.06126737795021015
2014-05-18,16,0.887,18,4,19,0,1,6,1,0.07169414807630133
2014-05-18,17,1.172,18,4,19,0,1,6,1,0.09473003556417717
2014-05-18,18,1.008,18,4,19,0,1,6,1,0.08147429679922405
2014-05-18,19,1.04,18,4,19,0,1,6,1,0.08406078241189784
2014-05-18,20,1.023,18,4,19,0,1,6,1,0.08268671193016489
2014-05-18,21,1.039,18,4,19,0,1,6,1,0.08397995473650177
2014-05-18,22,1.388,18,4,19,0,1,6,1,0.11218881344972517
2014-05-18,23,1.101,18,4,19,0,1,6,1,0.08899127061105723
2014-05-19,0,1.17,19,4,20,1,0,0,1,0.09456838021338505
2014-05-19,1,0.7,19,4,20,1,0,0,1,0.05657937277723892
2014-05-19,2,0.693,19,4,20,1,0,0,1,0.056013579049466536
2014-05-19,3,0.68,19,4,20,1,0,0,1,0.05496281926931782
2014-05-19,4,0.65,19,4,20,1,0,0,1,0.05253798900743615
2014-05-19,5,0.677,19,4,20,1,0,0,1,0.05472033624312965
2014-05-19,6,0.657,19,4,20,1,0,0,1,0.053103782735208535
2014-05-19,7,0.672,19,4,20,1,0,0,1,0.05431619786614937
2014-05-19,8,0.647,19,4,20,1,0,0,1,0.052295505981247985
2014-05-19,9,0.775,19,4,20,1,0,0,1,0.0626414484319431
2014-05-19,10,0.992,19,4,20,1,0,0,1,0.08018105399288716
2014-05-19,11,0.656,19,4,20,1,0,0,1,0.053022955059812485
2014-05-19,12,0.814,19,4,20,1,0,0,1,0.06579372777238926
2014-05-19,13,0.75,19,4,20,1,0,0,1,0.06062075654704171
2014-05-19,14,0.899,19,4,20,1,0,0,1,0.072664080181054
2014-05-19,15,0.979,19,4,20,1,0,0,1,0.07913029421273844
2014-05-19,16,3.329,19,4,20,1,0,0,1,0.2690753313934691
2014-05-19,17,1.205,19,4,20,1,0,0,1,0.09739734885224702
2014-05-19,18,1.506,19,4,20,1,0,0,1,0.12172647914645975
2014-05-19,19,2.074,19,4,20,1,0,0,1,0.16763659877141932
2014-05-19,20,1.751,19,4,20,1,0,0,1,0.14152925961849336
2014-05-19,21,2.126,19,4,20,1,0,0,1,0.17183963789201423
2014-05-19,22,1.324,19,4,20,1,0,0,1,0.10701584222437763
2014-05-19,23,1.875,19,4,20,1,0,0,1,0.15155189136760427
2014-05-20,0,1.352,20,4,20,0,0,1,1,0.1092790171354672
2014-05-20,1,0.761,20,4,20,0,0,1,1,0.06150986097639832
2014-05-20,2,0.725,20,4,20,0,0,1,1,0.058600064662140315
2014-05-20,3,0.668,20,4,20,0,0,1,1,0.05399288716456515
2014-05-20,4,0.654,20,4,20,0,0,1,1,0.05286129970902037
2014-05-20,5,0.663,20,4,20,0,0,1,1,0.05358874878758487
2014-05-20,6,0.67,20,4,20,0,0,1,1,0.054154542515357264
2014-05-20,7,0.691,20,4,20,0,0,1,1,0.05585192369867442
2014-05-20,8,0.815,20,4,20,0,0,1,1,0.06587455544778532
2014-05-20,9,0.728,20,4,20,0,0,1,1,0.05884254768832848
2014-05-20,10,1.091,20,4,20,0,0,1,1,0.08818299385709667
2014-05-20,11,1.152,20,4,20,0,0,1,1,0.09311348205625605
2014-05-20,12,1.204,20,4,20,0,0,1,1,0.09731652117685095
2014-05-20,13,1.092,20,4,20,0,0,1,1,0.08826382153249274
2014-05-20,14,0.841,20,4,20,0,0,1,1,0.06797607500808277
2014-05-20,15,1.11,20,4,20,0,0,1,1,0.08971871968962174
2014-05-20,16,1.364,20,4,20,0,0,1,1,0.11024894924021986
2014-05-20,17,0.978,20,4,20,0,0,1,1,0.07904946653734239
2014-05-20,18,0.872,20,4,20,0,0,1,1,0.07048173294536049
2014-05-20,19,1.876,20,4,20,0,0,1,1,0.15163271904300032
2014-05-20,20,1.017,20,4,20,0,0,1,1,0.08220174587778854
2014-05-20,21,0.943,20,4,20,0,0,1,1,0.07622049789848044
2014-05-20,22,1.189,20,4,20,0,0,1,1,0.09610410604591013
2014-05-20,23,1.116,20,4,20,0,0,1,1,0.09020368574199807
2014-05-21,0,0.51,21,4,20,0,0,2,1,0.04122211445198836
2014-05-21,1,0.53,21,4,20,0,0,2,1,0.042838667959909475
2014-05-21,2,0.509,21,4,20,0,0,2,1,0.041141286776592303
2014-05-21,3,0.534,21,4,20,0,0,2,1,0.0431619786614937
2014-05-21,4,0.488,21,4,20,0,0,2,1,0.03944390559327514
2014-05-21,5,0.53,21,4,20,0,0,2,1,0.042838667959909475
2014-05-21,6,0.501,21,4,20,0,0,2,1,0.04049466537342386
2014-05-21,7,0.888,21,4,20,0,0,2,1,0.07177497575169739
2014-05-21,8,0.689,21,4,20,0,0,2,1,0.055690268347882314
2014-05-21,9,0.833,21,4,20,0,0,2,1,0.06732945360491432
2014-05-21,10,0.927,21,4,20,0,0,2,1,0.07492725509214355
2014-05-21,11,1.362,21,4,20,0,0,2,1,0.11008729388942774
2014-05-21,12,1.969,21,4,20,0,0,2,1,0.1591496928548335
2014-05-21,13,0.854,21,4,20,0,0,2,1,0.06902683478823149
2014-05-21,14,3.973,21,4,20,0,0,2,1,0.32112835434852893
2014-05-21,15,0.746,21,4,20,0,0,2,1,0.06029744584545749
2014-05-21,16,0.894,21,4,20,0,0,2,1,0.07225994180407372
2014-05-21,17,0.893,21,4,20,0,0,2,1,0.07217911412867765
2014-05-21,18,2.207,21,4,20,0,0,2,1,0.1783866795990947
2014-05-21,19,1.681,21,4,20,0,0,2,1,0.13587132234076948
2014-05-21,20,3.551,21,4,20,0,0,2,1,0.2870190753313935
2014-05-21,21,0.905,21,4,20,0,0,2,1,0.07314904623343033
2014-05-21,22,1.179,21,4,20,0,0,2,1,0.09529582929194957
2014-05-21,23,1.553,21,4,20,0,0,2,1,0.12552537989007437
2014-05-22,0,0.714,22,4,20,0,0,3,1,0.0577109602327837
2014-05-22,1,0.656,22,4,20,0,0,3,1,0.053022955059812485
2014-05-22,2,0.518,22,4,20,0,0,3,1,0.04186873585515681
2014-05-22,3,0.528,22,4,20,0,0,3,1,0.04267701260911736
2014-05-22,4,0.49,22,4,20,0,0,3,1,0.039605560944067246
2014-05-22,5,0.528,22,4,20,0,0,3,1,0.04267701260911736
2014-05-22,6,0.521,22,4,20,0,0,3,1,0.042111218881344975
2014-05-22,7,1.059,22,4,20,0,0,3,1,0.08559650824442289
2014-05-22,8,0.849,22,4,20,0,0,3,1,0.06862269641125121
2014-05-22,9,0.605,22,4,20,0,0,3,1,0.04890074361461364
2014-05-22,10,0.651,22,4,20,0,0,3,1,0.052618816682832206
2014-05-22,11,0.654,22,4,20,0,0,3,1,0.05286129970902037
2014-05-22,12,0.643,22,4,20,0,0,3,1,0.051972195279663756
2014-05-22,13,0.637,22,4,20,0,0,3,1,0.05148722922728743
2014-05-22,14,0.553,22,4,20,0,0,3,1,0.044697704494018754
2014-05-22,15,0.564,22,4,20,0,0,3,1,0.04558680892337536
2014-05-22,16,0.826,22,4,20,0,0,3,1,0.06676365987714193
2014-05-22,17,0.904,22,4,20,0,0,3,1,0.07306821855803428
2014-05-22,18,2.205,22,4,20,0,0,3,1,0.17822502424830264
2014-05-22,19,1.401,22,4,20,0,0,3,1,0.11323957322987391
2014-05-22,20,1.192,22,4,20,0,0,3,1,0.09634658907209828
2014-05-22,21,1.096,22,4,20,0,0,3,1,0.08858713223407695
2014-05-22,22,1.152,22,4,20,0,0,3,1,0.09311348205625605
2014-05-22,23,1.149,22,4,20,0,0,3,1,0.0928709990300679
2014-05-23,0,0.565,23,4,20,0,0,4,1,0.04566763659877142
2014-05-23,1,0.505,23,4,20,0,0,4,1,0.04081797607500808
2014-05-23,2,0.534,23,4,20,0,0,4,1,0.0431619786614937
2014-05-23,3,0.503,23,4,20,0,0,4,1,0.040656320724215975
2014-05-23,4,0.635,23,4,20,0,0,4,1,0.05132557387649531
2014-05-23,5,0.526,23,4,20,0,0,4,1,0.042515357258325254
2014-05-23,6,0.504,23,4,20,0,0,4,1,0.040737148399612025
2014-05-23,7,1.096,23,4,20,0,0,4,1,0.08858713223407695
2014-05-23,8,0.733,23,4,20,0,0,4,1,0.05924668606530876
2014-05-23,9,0.551,23,4,20,0,0,4,1,0.04453604914322665
2014-05-23,10,0.767,23,4,20,0,0,4,1,0.06199482702877465
2014-05-23,11,0.801,23,4,20,0,0,4,1,0.06474296799224055
2014-05-23,12,0.658,23,4,20,0,0,4,1,0.05318461041060459
2014-05-23,13,0.876,23,4,20,0,0,4,1,0.07080504364694472
2014-05-23,14,0.511,23,4,20,0,0,4,1,0.04130294212738442
2014-05-23,15,0.569,23,4,20,0,0,4,1,0.04599094730035564
2014-05-23,16,0.711,23,4,20,0,0,4,1,0.057468477206595536
2014-05-23,17,1.322,23,4,20,0,0,4,1,0.10685418687358553
2014-05-23,18,2.163,23,4,20,0,0,4,1,0.17483026188166828
2014-05-23,19,0.708,23,4,20,0,0,4,1,0.05722599418040737
2014-05-23,20,1.81,23,4,20,0,0,4,1,0.14629809246686065
2014-05-23,21,1.709,23,4,20,0,0,4,1,0.13813449725185906
2014-05-23,22,1.797,23,4,20,0,0,4,1,0.14524733268671192
2014-05-23,23,1.872,23,4,20,0,0,4,1,0.15130940834141612
2014-05-24,0,0.717,24,4,20,0,1,5,1,0.05795344325897187
2014-05-24,1,0.934,24,4,20,0,1,5,1,0.07549304881991595
2014-05-24,2,0.909,24,4,20,0,1,5,1,0.07347235693501455
2014-05-24,3,0.598,24,4,20,0,1,5,1,0.048334949886841255
2014-05-24,4,0.637,24,4,20,0,1,5,1,0.05148722922728743
2014-05-24,5,0.59,24,4,20,0,1,5,1,0.047688328483672805
2014-05-24,6,0.583,24,4,20,0,1,5,1,0.04712253475590042
2014-05-24,7,0.583,24,4,20,0,1,5,1,0.04712253475590042
2014-05-24,8,0.52,24,4,20,0,1,5,1,0.04203039120594892
2014-05-24,9,0.994,24,4,20,0,1,5,1,0.08034270934367928
2014-05-24,10,0.942,24,4,20,0,1,5,1,0.07613967022308438
2014-05-24,11,0.86,24,4,20,0,1,5,1,0.06951180084060782
2014-05-24,12,1.164,24,4,20,0,1,5,1,0.09408341416100872
2014-05-24,13,1.264,24,4,20,0,1,5,1,0.1021661817006143
2014-05-24,14,0.721,24,4,20,0,1,5,1,0.058276753960556094
2014-05-24,15,1.422,24,4,20,0,1,5,1,0.11493695441319107
2014-05-24,16,1.69,24,4,20,0,1,5,1,0.13659877141933396
2014-05-24,17,0.849,24,4,20,0,1,5,1,0.06862269641125121
2014-05-24,18,0.599,24,4,20,0,1,5,1,0.048415777562237305
2014-05-24,19,0.616,24,4,20,0,1,5,1,0.049789848043970256
2014-05-24,20,1.12,24,4,20,0,1,5,1,0.0905269964435823
2014-05-24,21,1.34,24,4,20,0,1,5,1,0.10830908503071453
2014-05-24,22,1.122,24,4,20,0,1,5,1,0.09068865179437441
2014-05-24,23,1.089,24,4,20,0,1,5,1,0.08802133850630456
2014-05-25,0,0.748,25,4,20,0,1,6,1,0.060459101196249594
2014-05-25,1,0.525,25,4,20,0,1,6,1,0.0424345295829292
2014-05-25,2,0.51,25,4,20,0,1,6,1,0.04122211445198836
2014-05-25,3,0.496,25,4,20,0,1,6,1,0.04009052699644358
2014-05-25,4,0.53,25,4,20,0,1,6,1,0.042838667959909475
2014-05-25,5,0.488,25,4,20,0,1,6,1,0.03944390559327514
2014-05-25,6,0.533,25,4,20,0,1,6,1,0.04308115098609764
2014-05-25,7,0.515,25,4,20,0,1,6,1,0.04162625282896864
2014-05-25,8,0.512,25,4,20,0,1,6,1,0.041383769802780475
2014-05-25,9,0.713,25,4,20,0,1,6,1,0.05763013255738765
2014-05-25,10,0.757,25,4,20,0,1,6,1,0.061186550274814094
2014-05-25,11,0.854,25,4,20,0,1,6,1,0.06902683478823149
2014-05-25,12,1.006,25,4,20,0,1,6,1,0.08131264144843195
2014-05-25,13,1.771,25,4,20,0,1,6,1,0.14314581312641447
2014-05-25,14,0.967,25,4,20,0,1,6,1,0.07816036210798577
2014-05-25,15,1.215,25,4,20,0,1,6,1,0.09820562560620757
2014-05-25,16,0.607,25,4,20,0,1,6,1,0.049062398965405755
2014-05-25,17,0.852,25,4,20,0,1,6,1,0.06886517943743937
2014-05-25,18,0.808,25,4,20,0,1,6,1,0.06530876172001293
2014-05-25,19,0.879,25,4,20,0,1,6,1,0.07104752667313288
2014-05-25,20,1.003,25,4,20,0,1,6,1,0.08107015842224377
2014-05-25,21,1.649,25,4,20,0,1,6,1,0.1332848367280957
2014-05-25,22,2.799,25,4,20,0,1,6,1,0.22623666343355964
2014-05-25,23,0.957,25,4,20,0,1,6,1,0.07735208535402521
2014-05-26,0,0.63,26,4,21,0,0,0,1,0.050921435499515035
2014-05-26,1,0.51,26,4,21,0,0,0,1,0.04122211445198836
2014-05-26,2,0.525,26,4,21,0,0,0,1,0.0424345295829292
2014-05-26,3,0.496,26,4,21,0,0,0,1,0.04009052699644358
2014-05-26,4,0.515,26,4,21,0,0,0,1,0.04162625282896864
2014-05-26,5,0.511,26,4,21,0,0,0,1,0.04130294212738442
2014-05-26,6,0.485,26,4,21,0,0,0,1,0.03920142256708697
2014-05-26,7,0.912,26,4,21,0,0,0,1,0.07371483996120272
2014-05-26,8,1.121,26,4,21,0,0,0,1,0.09060782411897834
2014-05-26,9,1.301,26,4,21,0,0,0,1,0.10515680569026835
2014-05-26,10,0.589,26,4,21,0,0,0,1,0.047607500808276755
2014-05-26,11,0.632,26,4,21,0,0,0,1,0.05108309085030715
2014-05-26,12,0.541,26,4,21,0,0,0,1,0.04372777238926609
2014-05-26,13,0.557,26,4,21,0,0,0,1,0.045021015195602976
2014-05-26,14,0.523,26,4,21,0,0,0,1,0.04227287423213708
2014-05-26,15,0.607,26,4,21,0,0,0,1,0.049062398965405755
2014-05-26,16,0.866,26,4,21,0,0,0,1,0.06999676689298416
2014-05-26,17,1.123,26,4,21,0,0,0,1,0.09076947946977044
2014-05-26,18,0.818,26,4,21,0,0,0,1,0.06611703847397349
2014-05-26,19,2.853,26,4,21,0,0,0,1,0.23060135790494668
2014-05-26,20,0.603,26,4,21,0,0,0,1,0.048739088263821534
2014-05-26,21,0.88,26,4,21,0,0,0,1,0.07112835434852893
2014-05-26,22,1.088,26,4,21,0,0,0,1,0.08794051083090851
2014-05-26,23,0.831,26,4,21,0,0,0,1,0.06716779825412221
2014-05-27,0,0.539,27,4,21,0,0,1,1,0.043566117038473975
2014-05-27,1,0.508,27,4,21,0,0,1,1,0.04106045910119625
2014-05-27,2,0.49,27,4,21,0,0,1,1,0.039605560944067246
2014-05-27,3,0.52,27,4,21,0,0,1,1,0.04203039120594892
2014-05-27,4,0.493,27,4,21,0,0,1,1,0.03984804397025542
2014-05-27,5,0.499,27,4,21,0,0,1,1,0.040333010022631746
2014-05-27,6,0.519,27,4,21,0,0,1,1,0.04194956353055286
2014-05-27,7,1.105,27,4,21,0,0,1,1,0.08931458131264144
2014-05-27,8,0.525,27,4,21,0,0,1,1,0.0424345295829292
2014-05-27,9,0.724,27,4,21,0,0,1,1,0.05851923698674426
2014-05-27,10,0.761,27,4,21,0,0,1,1,0.06150986097639832
2014-05-27,11,0.637,27,4,21,0,0,1,1,0.05148722922728743
2014-05-27,12,0.612,27,4,21,0,0,1,1,0.049466537342386034
2014-05-27,13,0.624,27,4,21,0,0,1,1,0.0504364694471387
2014-05-27,14,0.487,27,4,21,0,0,1,1,0.03936307791787908
2014-05-27,15,0.601,27,4,21,0,0,1,1,0.04857743291302942
2014-05-27,16,0.783,27,4,21,0,0,1,1,0.06328806983511155
2014-05-27,17,0.86,27,4,21,0,0,1,1,0.06951180084060782
2014-05-27,18,0.905,27,4,21,0,0,1,1,0.07314904623343033
2014-05-27,19,0.8,27,4,21,0,0,1,1,0.06466214031684449
2014-05-27,20,0.818,27,4,21,0,0,1,1,0.06611703847397349
2014-05-27,21,0.744,27,4,21,0,0,1,1,0.06013579049466537
2014-05-27,22,0.624,27,4,21,0,0,1,1,0.0504364694471387
2014-05-27,23,0.727,27,4,21,0,0,1,1,0.05876172001293243
2014-05-28,0,0.767,28,4,21,0,0,2,1,0.06199482702877465
2014-05-28,1,0.505,28,4,21,0,0,2,1,0.04081797607500808
2014-05-28,2,0.498,28,4,21,0,0,2,1,0.040252182347235696
2014-05-28,3,0.506,28,4,21,0,0,2,1,0.04089880375040414
2014-05-28,4,0.503,28,4,21,0,0,2,1,0.040656320724215975
2014-05-28,5,0.522,28,4,21,0,0,2,1,0.04219204655674103
2014-05-28,6,0.477,28,4,21,0,0,2,1,0.038554801163918524
2014-05-28,7,2.269,28,4,21,0,0,2,1,0.18339799547365018
2014-05-28,8,0.648,28,4,21,0,0,2,1,0.052376333656644035
2014-05-28,9,0.557,28,4,21,0,0,2,1,0.045021015195602976
2014-05-28,10,0.634,28,4,21,0,0,2,1,0.051244746201099256
2014-05-28,11,0.644,28,4,21,0,0,2,1,0.05205302295505981
2014-05-28,12,0.593,28,4,21,0,0,2,1,0.04793081150986098
2014-05-28,13,0.592,28,4,21,0,0,2,1,0.04784998383446492
2014-05-28,14,0.64,28,4,21,0,0,2,1,0.05172971225347559
2014-05-28,15,0.656,28,4,21,0,0,2,1,0.053022955059812485
2014-05-28,16,1.086,28,4,21,0,0,2,1,0.0877788554801164
2014-05-28,17,1.252,28,4,21,0,0,2,1,0.10119624959586163
2014-05-28,18,0.846,28,4,21,0,0,2,1,0.06838021338506305
2014-05-28,19,1.187,28,4,21,0,0,2,1,0.09594245069511802
2014-05-28,20,0.948,28,4,21,0,0,2,1,0.07662463627546072
2014-05-28,21,1.575,28,4,21,0,0,2,1,0.12730358874878758
2014-05-28,22,1.537,28,4,21,0,0,2,1,0.12423213708373747
2014-05-28,23,0.551,28,4,21,0,0,2,1,0.04453604914322665
2014-05-29,0,0.753,29,4,21,0,0,3,1,0.06086323957322987
2014-05-29,1,0.573,29,4,21,0,0,3,1,0.04631425800193986
2014-05-29,2,0.621,29,4,21,0,0,3,1,0.050193986420950534
2014-05-29,3,0.508,29,4,21,0,0,3,1,0.04106045910119625
2014-05-29,4,0.522,29,4,21,0,0,3,1,0.04219204655674103
2014-05-29,5,0.48,29,4,21,0,0,3,1,0.03879728419010669
2014-05-29,6,0.506,29,4,21,0,0,3,1,0.04089880375040414
2014-05-29,7,0.698,29,4,21,0,0,3,1,0.056417717426446815
2014-05-29,8,0.587,29,4,21,0,0,3,1,0.04744584545748464
2014-05-29,9,0.792,29,4,21,0,0,3,1,0.06401551891367604
2014-05-29,10,1.055,29,4,21,0,0,3,1,0.08527319754283866
2014-05-29,11,1.081,29,4,21,0,0,3,1,0.08737471710313612
2014-05-29,12,0.8,29,4,21,0,0,3,1,0.06466214031684449
2014-05-29,13,0.573,29,4,21,0,0,3,1,0.04631425800193986
2014-05-29,14,0.569,29,4,21,0,0,3,1,0.04599094730035564
2014-05-29,15,0.609,29,4,21,0,0,3,1,0.04922405431619786
2014-05-29,16,0.694,29,4,21,0,0,3,1,0.056094406724862586
2014-05-29,17,0.776,29,4,21,0,0,3,1,0.06272227610733916
2014-05-29,18,1.343,29,4,21,0,0,3,1,0.10855156805690268
2014-05-29,19,0.81,29,4,21,0,0,3,1,0.06547041707080505
2014-05-29,20,1.051,29,4,21,0,0,3,1,0.08494988684125444
